Division Name,pincode,district,statename
Contai ,721440,MEDINIPUR EAST,WEST BENGAL
Hooghly North ,712122,HOOGHLY,WEST BENGAL
Hooghly North ,712406,HOOGHLY,WEST BENGAL
Hooghly North ,712416,HOOGHLY,WEST BENGAL
Hooghly North ,712102,HOOGHLY,WEST BENGAL
Hooghly North ,712402,HOOGHLY,WEST BENGAL
Hooghly North ,712146,HOOGHLY,WEST BENGAL
Hooghly North ,712513,HOOGHLY,WEST BENGAL
Hooghly South ,712401,HOWRAH,WEST BENGAL
Hooghly South ,712310,HOOGHLY,WEST BENGAL
Hooghly South ,712304,HOOGHLY,WEST BENGAL
Hooghly South ,712138,HOOGHLY,WEST BENGAL
Hooghly South ,712203,HOOGHLY,WEST BENGAL
Hooghly South ,712139,HOOGHLY,WEST BENGAL
Hooghly South ,712407,HOOGHLY,WEST BENGAL
Hooghly South ,712249,HOOGHLY,WEST BENGAL
Howrah ,711404,HOWRAH,WEST BENGAL
Howrah ,711409,HOWRAH,WEST BENGAL
Howrah ,711313,HOWRAH,WEST BENGAL
Howrah ,711205,HOWRAH,WEST BENGAL
Midnapore ,721159,Jhargram,WEST BENGAL
Midnapore ,721145,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721515,Jhargram,WEST BENGAL
Midnapore ,721121,Jhargram,WEST BENGAL
Midnapore ,721129,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721306,MEDINIPUR WEST,WEST BENGAL
Kasaragod ,671325,KASARAGOD,KERALA
Manjeri ,673635,MALAPPURAM,KERALA
Manjeri ,673645,MALAPPURAM,KERALA
Ottapalam ,679512,PALAKKAD,KERALA
Ottapalam ,679515,PALAKKAD,KERALA
Ottapalam ,679104,PALAKKAD,KERALA
Ottapalam ,679306,PALAKKAD,KERALA
Ottapalam ,679305,PALAKKAD,KERALA
Ottapalam ,678762,PALAKKAD,KERALA
Ottapalam ,679302,PALAKKAD,KERALA
Ottapalam ,679309,PALAKKAD,KERALA
Palghat ,678546,PALAKKAD,KERALA
Palghat ,678686,PALAKKAD,KERALA
Palghat ,678685,PALAKKAD,KERALA
Palghat ,678705,PALAKKAD,KERALA
Palghat ,678706,PALAKKAD,KERALA
Palghat ,678594,PALAKKAD,KERALA
Palghat ,678624,PALAKKAD,KERALA
Thalassery ,670663,KANNUR,KERALA
Thalassery ,670676,KANNUR,KERALA
Thalassery ,670662,KANNUR,KERALA
Tirur ,679574,MALAPPURAM,KERALA
Tirur ,679578,MALAPPURAM,KERALA
Tirur ,676562,MALAPPURAM,KERALA
Tirur ,676107,MALAPPURAM,KERALA
Tirur ,676103,MALAPPURAM,KERALA
Tirur ,676108,MALAPPURAM,KERALA
Vadakara ,673526,KOZHIKODE,KERALA
Vadakara ,673317,KOZHIKODE,KERALA
Bhopal ,462023,BHOPAL,MADHYA PRADESH
Bhopal ,462039,BHOPAL,MADHYA PRADESH
Bhopal ,462004,BHOPAL,MADHYA PRADESH
Bhopal ,462002,BHOPAL,MADHYA PRADESH
Bhopal ,462034,NA,NA
Sagar ,470229,SAGAR,MADHYA PRADESH
Rewa ,486887,SINGRAULI,MADHYA PRADESH
Rewa ,486885,SINGRAULI,MADHYA PRADESH
Indore Moffusil ,453661,INDORE,MADHYA PRADESH
Indore City ,452999,NA,NA
Indore City ,452007,INDORE,MADHYA PRADESH
Indore City ,452015,INDORE,MADHYA PRADESH
Jabalpur ,482009,JABALPUR,MADHYA PRADESH
Mandsaur ,458771,MANDSAUR,MADHYA PRADESH
Mandsaur ,458553,MANDSAUR,MADHYA PRADESH
Sehore ,466445,SEHORE,MADHYA PRADESH
Ujjain ,465113,SHAJAPUR,MADHYA PRADESH
Ujjain ,456661,UJJAIN,MADHYA PRADESH
Guna ,473249,GUNA,MADHYA PRADESH
Gwalior ,474012,GWALIOR,MADHYA PRADESH
Goa ,403806,SOUTH GOA,GOA
Goa ,403521,NORTH GOA,GOA
Goa ,403524,NORTH GOA,GOA
Goa ,403409,SOUTH GOA,GOA
Goa ,403005,NORTH GOA,GOA
Goa ,403402,NORTH GOA,GOA
Kolhapur ,416144,KOLHAPUR,MAHARASHTRA
Kolhapur ,416002,KOLHAPUR,MAHARASHTRA
Kolhapur ,416005,KOLHAPUR,MAHARASHTRA
Kolhapur ,416008,KOLHAPUR,MAHARASHTRA
Dhenkanal ,759150,DHENKANAL,ODISHA
Sambalpur ,768028,BARGARH,ODISHA
Sundargarh ,768201,JHARSUGUDA,ODISHA
Sambalpur ,768210,SAMBALPUR,ODISHA
Sambalpur ,768016,SAMBALPUR,ODISHA
Sambalpur ,768102,BARGARH,ODISHA
Sambalpur ,768002,SAMBALPUR,ODISHA
Sambalpur ,768007,SAMBALPUR,ODISHA
Rourkela ,769010,SUNDARGARH,ODISHA
Rourkela ,769006,SUNDARGARH,ODISHA
Sundargarh ,770070,SUNDARGARH,ODISHA
Rourkela ,769012,SUNDARGARH,ODISHA
Berhampur ,760006,GANJAM,ODISHA
Berhampur ,761025,GANJAM,ODISHA
Kalahandi ,766032,KALAHANDI,ODISHA
Koraput ,764004,KORAPUT,ODISHA
Koraput ,764048,MALKANGIRI,ODISHA
Koraput ,763002,KORAPUT,ODISHA
Rayagada ,764062,RAYAGADA,ODISHA
Rayagada ,765001,RAYAGADA,ODISHA
Rayagada ,765011,RAYAGADA,ODISHA
Rayagada ,765010,RAYAGADA,ODISHA
Chandigarh ,160103,S.A.S Nagar,PUNJAB
Chandigarh ,160022,CHANDIGARH,CHANDIGARH
Chandigarh ,160009,CHANDIGARH,CHANDIGARH
Chandigarh ,140118,RUPNAGAR,PUNJAB
Chandigarh ,140115,RUPNAGAR,PUNJAB
Ludhiana City ,141016,LUDHIANA,PUNJAB
Ludhiana Moffusil ,142027,LUDHIANA,PUNJAB
Ludhiana Moffusil ,142036,LUDHIANA,PUNJAB
Ludhiana Moffusil ,141127,LUDHIANA,PUNJAB
Patiala ,147003,PATIALA,PUNJAB
Patiala ,147008,PATIALA,PUNJAB
Sangrur ,148021,MALERKOTLA,PUNJAB
Sangrur ,148102,BARNALA,PUNJAB
Amritsar ,143202,AMRITSAR,PUNJAB
Amritsar ,143204,AMRITSAR,PUNJAB
Amritsar ,143006,AMRITSAR,PUNJAB
Bhatinda ,151003,BATHINDA,PUNJAB
Gurdaspur ,143505,GURDASPUR,PUNJAB
Gurdaspur ,145024,PATHANKOT,PUNJAB
Jalandhar ,144007,JALANDHAR,PUNJAB
Jalandhar ,144028,JALANDHAR,PUNJAB
Kapurthala ,144623,KAPURTHALA,PUNJAB
Kapurthala ,144044,JALANDHAR,PUNJAB
Kapurthala ,144408,KAPURTHALA,PUNJAB
Ajmer ,305007,AJMER,RAJASTHAN
Ajmer ,305004,AJMER,RAJASTHAN
Beawar ,305406,AJMER,RAJASTHAN
Chittorgarh ,312627,CHITTORGARH,RAJASTHAN
Kota ,326529,KOTA,RAJASTHAN
Kota ,324004,KOTA,RAJASTHAN
Tonk ,323615,BUNDI,RAJASTHAN
Alwar ,301019,NA,NA
Jaipur City ,302006,JAIPUR,RAJASTHAN
Jaipur City ,302031,JAIPUR,RAJASTHAN
Jaipur City ,302033,JAIPUR,RAJASTHAN
Jaipur Moffusil ,303329,JAIPUR,RAJASTHAN
Jaipur Moffusil ,303121,JAIPUR,RAJASTHAN
Sawaimadhopur ,322212,KARAULI,RAJASTHAN
Barmer ,344024,BARMER,RAJASTHAN
Bikaner ,334006,BIKANER,RAJASTHAN
Jodhpur ,342026,JODHPUR,RAJASTHAN
Jodhpur ,342003,JODHPUR,RAJASTHAN
Jodhpur ,342005,JODHPUR,RAJASTHAN
Jodhpur ,342008,JODHPUR,RAJASTHAN
Jodhpur ,342032,JODHPUR,RAJASTHAN
Sikar ,332003,SIKAR,RAJASTHAN
Sirohi ,343021,JALORE,RAJASTHAN
Sirohi ,307501,SIROHI,RAJASTHAN
Sriganganagar ,335525,HANUMANGARH,RAJASTHAN
Chengalpattu ,603201,CHENGALPATTU,TAMIL NADU
Chengalpattu ,603203,CHENGALPATTU,TAMIL NADU
Chengalpattu ,603209,CHENGALPATTU,TAMIL NADU
Chengalpattu ,603311,CHENGALPATTU,TAMIL NADU
Chennai City Central ,600005,CHENNAI,TAMIL NADU
Chennai City Central ,600014,CHENNAI,TAMIL NADU
Chennai City North ,600107,CHENNAI,TAMIL NADU
Chennai City South ,600092,CHENNAI,TAMIL NADU
Chennai City North ,600030,CHENNAI,TAMIL NADU
Chennai City North ,600040,CHENNAI,TAMIL NADU
Chennai City North ,600031,CHENNAI,TAMIL NADU
Chennai City South ,600016,CHENNAI,TAMIL NADU
Chennai City South ,600025,CHENNAI,TAMIL NADU
Chennai City South ,600032,CHENNAI,TAMIL NADU
Chennai City South ,600078,CHENNAI,TAMIL NADU
Chennai City South ,600089,KANCHIPURAM,TAMIL NADU
Chennai City South ,600042,CHENNAI,TAMIL NADU
Chennai City North ,600104,CHENNAI,TAMIL NADU
Chennai City North ,600081,CHENNAI,TAMIL NADU
Kanchipuram ,631501,KANCHIPURAM,TAMIL NADU
Pondicherry ,605101,VILLUPURAM,TAMIL NADU
Pondicherry ,605010,PONDICHERRY,PUDUCHERRY
Pondicherry ,605302,VILLUPURAM,TAMIL NADU
Tambaram ,600057,THIRUVALLUR,TAMIL NADU
Tambaram ,600103,CHENNAI,TAMIL NADU
Tambaram ,600037,THIRUVALLUR,TAMIL NADU
Tambaram ,600064,CHENGALPATTU,TAMIL NADU
Tambaram ,600117,CHENGALPATTU,TAMIL NADU
Tambaram ,600129,CHENGALPATTU,TAMIL NADU
Tambaram ,600043,CHENGALPATTU,TAMIL NADU
Tambaram ,600059,CHENGALPATTU,TAMIL NADU
Vellore ,632007,VELLORE,TAMIL NADU
Coimbatore ,641004,COIMBATORE,TAMIL NADU
Coimbatore ,641037,COIMBATORE,TAMIL NADU
Coimbatore ,641023,COIMBATORE,TAMIL NADU
Coimbatore ,641003,COIMBATORE,TAMIL NADU
Dharmapuri ,635301,DHARMAPURI,TAMIL NADU
Erode ,638053,ERODE,TAMIL NADU
Erode ,638012,ERODE,TAMIL NADU
Erode ,638004,ERODE,TAMIL NADU
Namakkal ,637001,NAMAKKAL,TAMIL NADU
Nilgiris ,643204,THE NILGIRIS,TAMIL NADU
Nilgiris ,643231,THE NILGIRIS,TAMIL NADU
Nilgiris ,643007,THE NILGIRIS,TAMIL NADU
Nilgiris ,643220,THE NILGIRIS,TAMIL NADU
Pollachi ,642108,COIMBATORE,TAMIL NADU
Pollachi ,642122,TIRUPPUR,TAMIL NADU
Salem East ,636016,SALEM,TAMIL NADU
Salem East ,636015,SALEM,TAMIL NADU
Salem West ,636401,SALEM,TAMIL NADU
Salem West ,636307,SALEM,TAMIL NADU
Tirupattur ,635804,Tirupathur,TAMIL NADU
Tirupattur ,635805,VELLORE,TAMIL NADU
Tirupattur ,635814,Tirupathur,TAMIL NADU
Tirupattur ,635601,Tirupathur,TAMIL NADU
Tirupur ,638105,TIRUPPUR,TAMIL NADU
Tirupur ,638812,TIRUPPUR,TAMIL NADU
Tirupur ,641605,TIRUPPUR,TAMIL NADU
Dindigul ,624210,DINDIGUL,TAMIL NADU
Kanniyakumari ,629201,KANNIYAKUMARI,TAMIL NADU
Kanniyakumari ,629803,KANNIYAKUMARI,TAMIL NADU
Kanniyakumari ,629180,KANNIYAKUMARI,TAMIL NADU
Kanniyakumari ,629154,KANNIYAKUMARI,TAMIL NADU
Kanniyakumari ,629155,KANNIYAKUMARI,TAMIL NADU
Kanniyakumari ,629164,KANNIYAKUMARI,TAMIL NADU
Kanniyakumari ,629178,KANNIYAKUMARI,TAMIL NADU
Kanniyakumari ,629179,KANNIYAKUMARI,TAMIL NADU
Karaikudi ,630005,SIVAGANGA,TAMIL NADU
Karaikudi ,630105,SIVAGANGA,TAMIL NADU
Karaikudi ,630314,SIVAGANGA,TAMIL NADU
Kovilpatti ,627758,TENKASI,TAMIL NADU
Kovilpatti ,627856,TENKASI,TAMIL NADU
Madurai ,625003,MADURAI,TAMIL NADU
Madurai ,625005,MADURAI,TAMIL NADU
Madurai ,625110,MADURAI,TAMIL NADU
Madurai ,625001,MADURAI,TAMIL NADU
Sivaganga ,630566,SIVAGANGA,TAMIL NADU
Theni ,625518,THENI,TAMIL NADU
Theni ,625525,THENI,TAMIL NADU
Theni ,625533,THENI,TAMIL NADU
Tirunelveli ,627428,TIRUNELVELI,TAMIL NADU
Tirunelveli ,627119,TIRUNELVELI,TAMIL NADU
Tirunelveli ,627009,TIRUNELVELI,TAMIL NADU
Tirunelveli ,627001,TIRUNELVELI,TAMIL NADU
Tirunelveli ,627003,TIRUNELVELI,TAMIL NADU
Tuticorin ,628752,TUTICORIN,TAMIL NADU
Tuticorin ,628622,TUTICORIN,TAMIL NADU
Tuticorin ,628155,TUTICORIN,TAMIL NADU
Tuticorin ,628304,TUTICORIN,TAMIL NADU
Virudhunagar ,626161,VIRUDHUNAGAR,TAMIL NADU
Cuddalore ,607807,CUDDALORE,TAMIL NADU
Cuddalore ,607803,CUDDALORE,TAMIL NADU
Cuddalore ,607112,CUDDALORE,TAMIL NADU
Cuddalore ,607006,CUDDALORE,TAMIL NADU
Kumbakonam ,612001,THANJAVUR,TAMIL NADU
Mayiladuthurai ,609303,MAYILADUTHURAI,TAMIL NADU
Mayiladuthurai ,609305,MAYILADUTHURAI,TAMIL NADU
Mayiladuthurai ,609309,MAYILADUTHURAI,TAMIL NADU
Mayiladuthurai ,609314,MAYILADUTHURAI,TAMIL NADU
Mayiladuthurai ,609109,MAYILADUTHURAI,TAMIL NADU
Nagapattinam ,610205,THIRUVARUR,TAMIL NADU
Pattukottai ,614713,THIRUVARUR,TAMIL NADU
Pudukkottai ,622001,PUDUKKOTTAI,TAMIL NADU
Pudukkottai ,614621,PUDUKKOTTAI,TAMIL NADU
Srirangam ,621119,PERAMBALUR,TAMIL NADU
Srirangam ,621009,TIRUCHIRAPPALLI,TAMIL NADU
Srirangam ,621010,TIRUCHIRAPPALLI,TAMIL NADU
Thanjavur ,614015,THIRUVARUR,TAMIL NADU
Thanjavur ,614208,THANJAVUR,TAMIL NADU
Thanjavur ,613102,THANJAVUR,TAMIL NADU
Tiruchirapalli ,621712,TIRUCHIRAPPALLI,TAMIL NADU
Tiruchirapalli ,620024,TIRUCHIRAPPALLI,TAMIL NADU
Tiruchirapalli ,620008,TIRUCHIRAPPALLI,TAMIL NADU
Tiruchirapalli ,620025,TIRUCHIRAPPALLI,TAMIL NADU
Tiruchirapalli ,620010,TIRUCHIRAPPALLI,TAMIL NADU
Tiruchirapalli ,620019,TIRUCHIRAPPALLI,TAMIL NADU
Tiruchirapalli ,639103,TIRUCHIRAPPALLI,TAMIL NADU
Bulandshahar ,203206,BULANDSHAHR,UTTAR PRADESH
Bulandshahar ,203131,NA,NA
Etawah ,206250,AURAIYA,UTTAR PRADESH
Jhansi ,284305,JHANSI,UTTAR PRADESH
Mainpuri ,283151,FIROZABAD,UTTAR PRADESH
Prayagraj ,211005,PRAYAGRAJ,UTTAR PRADESH
Prayagraj ,211010,PRAYAGRAJ,UTTAR PRADESH
Prayagraj ,211004,PRAYAGRAJ,UTTAR PRADESH
Prayagraj ,212404,PRAYAGRAJ,UTTAR PRADESH
Ghazipur ,232325,GHAZIPUR,UTTAR PRADESH
Ghazipur ,233001,GHAZIPUR,UTTAR PRADESH
Ghazipur ,232339,GHAZIPUR,UTTAR PRADESH
Jaunpur ,222204,JAUNPUR,UTTAR PRADESH
Jaunpur ,222131,JAUNPUR,UTTAR PRADESH
Mirzapur ,231311,MIRZAPUR,UTTAR PRADESH
Mirzapur ,231224,SONBHADRA,UTTAR PRADESH
Pratapgarh ,229410,PRATAPGARH,UTTAR PRADESH
Bareilly ,243005,BAREILLY,UTTAR PRADESH
Hardoi ,241401,HARDOI,UTTAR PRADESH
Meerut ,250003,MEERUT,UTTAR PRADESH
Moradabad ,244245,AMROHA,UTTAR PRADESH
Saharanpur ,247122,SAHARANPUR,UTTAR PRADESH
Saharanpur ,247343,SAHARANPUR,UTTAR PRADESH
Saharanpur ,247552,SAHARANPUR,UTTAR PRADESH
Azamgarh ,276406,AZAMGARH,UTTAR PRADESH
Azamgarh ,275101,MAU,UTTAR PRADESH
Ballia ,277202,BALLIA,UTTAR PRADESH
Deoria ,274406,KUSHI NAGAR,UTTAR PRADESH
Gonda ,271304,GONDA,UTTAR PRADESH
Gorakhpur ,273006,GORAKHPUR,UTTAR PRADESH
Gorakhpur ,273011,NA,NA
Gorakhpur ,273312,MAHARAJGANJ,UTTAR PRADESH
Kanpur City ,208013,KANPUR NAGAR,UTTAR PRADESH
Kanpur City ,208011,KANPUR NAGAR,UTTAR PRADESH
Kanpur City ,208004,KANPUR NAGAR,UTTAR PRADESH
Kanpur City ,208014,KANPUR NAGAR,UTTAR PRADESH
Kanpur HO ,208028,KANPUR NAGAR,UTTAR PRADESH
Kanpur City ,208026,KANPUR NAGAR,UTTAR PRADESH
Kanpur City ,208024,KANPUR NAGAR,UTTAR PRADESH
Kanpur City ,208020,KANPUR NAGAR,UTTAR PRADESH
Kanpur City ,208005,KANPUR NAGAR,UTTAR PRADESH
Barabanki ,225303,BARABANKI,UTTAR PRADESH
Faizabad ,224123,AYODHYA,UTTAR PRADESH
Ghaziabad ,201005,GHAZIABAD,UTTAR PRADESH
Ghaziabad ,201006,GHAZIABAD,UTTAR PRADESH
Ghaziabad ,201022,HAPUR,UTTAR PRADESH
Gautam Buddha Nagar  office,201310,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Gautam Buddha Nagar  office,201307,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Gautam Buddha Nagar  office,201303,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Gautam Buddha Nagar  office,201315,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Gautam Buddha Nagar  office,201318,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Gautam Buddha Nagar  office,201302,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Gautam Buddha Nagar  office,201317,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Lucknow ,226012,LUCKNOW,UTTAR PRADESH
Lucknow ,226202,LUCKNOW,UTTAR PRADESH
Lucknow ,226011,LUCKNOW,UTTAR PRADESH
Lucknow ,226010,LUCKNOW,UTTAR PRADESH
Lucknow ,226014,LUCKNOW,UTTAR PRADESH
Sultanpur ,227408,SULTANPUR,UTTAR PRADESH
Sultanpur ,227812,SULTANPUR,UTTAR PRADESH
Almora ,263620,BAGESHWAR,UTTARAKHAND
Almora ,263651,ALMORA,UTTARAKHAND
Chamoli ,246448,RUDRA PRAYAG,UTTARAKHAND
Dehradun ,248146,DEHRADUN,UTTARAKHAND
Dehradun ,248121,DEHRADUN,UTTARAKHAND
Dehradun ,248012,DEHRADUN,UTTARAKHAND
Dehradun ,248016,DEHRADUN,UTTARAKHAND
Dehradun ,248018,DEHRADUN,UTTARAKHAND
Dehradun ,248020,NA,NA
Dehradun ,247665,HARIDWAR,UTTARAKHAND
Nainital ,262402,NAINITAL,UTTARAKHAND
Nainital ,263151,UDAM SINGH NAGAR,UTTARAKHAND
Nainital ,263156,NAINITAL,UTTARAKHAND
Pauri ,246129,PAURI GARHWAL,UTTARAKHAND
Pauri ,246278,PAURI GARHWAL,UTTARAKHAND
Pithoragarh ,262502,PITHORAGARH,UTTARAKHAND
Tehri ,249137,TEHRI GARHWAL,UTTARAKHAND
Tehri ,249301,TEHRI GARHWAL,UTTARAKHAND
South Kolkata ,700088,KOLKATA,WEST BENGAL
South Kolkata ,700024,KOLKATA,WEST BENGAL
South Kolkata ,700061,KOLKATA,WEST BENGAL
South Kolkata ,700063,KOLKATA,WEST BENGAL
South Kolkata ,700044,KOLKATA,WEST BENGAL
South Kolkata ,700038,KOLKATA,WEST BENGAL
South Kolkata ,700043,KOLKATA,WEST BENGAL
Kolkata North ,700005,KOLKATA,WEST BENGAL
Barasat ,700132,24 PARAGANAS NORTH,WEST BENGAL
Barasat ,743710,24 PARAGANAS NORTH,WEST BENGAL
Barasat ,743272,24 PARAGANAS NORTH,WEST BENGAL
South Kolkata ,700042,KOLKATA,WEST BENGAL
South Kolkata ,700078,KOLKATA,WEST BENGAL
South Kolkata ,700094,KOLKATA,WEST BENGAL
Kolkata Central ,700012,KOLKATA,WEST BENGAL
Kolkata Central ,700021,KOLKATA,WEST BENGAL
Kolkata Central ,700072,KOLKATA,WEST BENGAL
Kolkata East ,700017,KOLKATA,WEST BENGAL
Kolkata East ,700105,24 PARAGANAS NORTH,WEST BENGAL
Kolkata East ,700012,KOLKATA,WEST BENGAL
Kolkata East ,700039,KOLKATA,WEST BENGAL
Kolkata Central ,700062,KOLKATA,WEST BENGAL
Kolkata North ,700077,24 PARAGANAS NORTH,WEST BENGAL
Kolkata North ,700037,KOLKATA,WEST BENGAL
Kolkata North ,700074,24 PARAGANAS NORTH,WEST BENGAL
Kolkata North ,700065,24 PARAGANAS NORTH,WEST BENGAL
Kolkata North ,700030,KOLKATA,WEST BENGAL
Kolkata North ,700052,24 PARAGANAS NORTH,WEST BENGAL
Kolkata North ,700090,24 PARAGANAS NORTH,WEST BENGAL
Kolkata North ,700030,24 PARAGANAS NORTH,WEST BENGAL
Murshidabad ,742164,MURSHIDABAD,WEST BENGAL
Nadia North ,741161,NADIA,WEST BENGAL
Nadia South ,741127,NADIA,WEST BENGAL
BARRACKPORE ,743130,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,743129,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,743133,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,743125,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,743134,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,743193,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,743194,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,700109,24 PARAGANAS NORTH,WEST BENGAL
BARRACKPORE ,700117,24 PARAGANAS NORTH,WEST BENGAL
A - N Islands ,744210,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS
Cooch Behar ,735208,Alipurduar,WEST BENGAL
Darjeeling ,734101,DARJEELING,WEST BENGAL
Darjeeling ,734204,DARJEELING,WEST BENGAL
Darjeeling ,734312,KALIMPONG,WEST BENGAL
Darjeeling ,734424,DARJEELING,WEST BENGAL
Darjeeling ,734003,DARJEELING,WEST BENGAL
Darjeeling ,734091,NA,NA
Jalpaiguri ,735232,JALPAIGURI,WEST BENGAL
Jalpaiguri ,735205,JALPAIGURI,WEST BENGAL
Sikkim ,737103,EAST DISTRICT,SIKKIM
Dakshin Dinajpur ,733139,NA,NA
Asansol ,713303,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713332,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713344,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713370,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713357,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713361,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713203,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713209,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713205,PASCHIM BARDHAMAN,WEST BENGAL
Asansol ,713342,PASCHIM BARDHAMAN,WEST BENGAL
Bankura ,722176,BANKURA,WEST BENGAL
Burdwan ,713154,PURBA BARDHAMAN,WEST BENGAL
Burdwan ,713404,PURBA BARDHAMAN,WEST BENGAL
Contai ,721402,MEDINIPUR EAST,WEST BENGAL
Contai ,721404,MEDINIPUR EAST,WEST BENGAL
Hooghly North ,712121,HOOGHLY,WEST BENGAL
Hooghly North ,712502,HOOGHLY,WEST BENGAL
Hooghly North ,712515,HOOGHLY,WEST BENGAL
Hooghly North ,712104,HOOGHLY,WEST BENGAL
Hooghly South ,712136,HOOGHLY,WEST BENGAL
Hooghly South ,712137,HOOGHLY,WEST BENGAL
Hooghly South ,712233,HOOGHLY,WEST BENGAL
Hooghly South ,712258,HOOGHLY,WEST BENGAL
Howrah ,711110,HOWRAH,WEST BENGAL
Howrah ,711113,HOWRAH,WEST BENGAL
Howrah ,711103,HOWRAH,WEST BENGAL
Howrah ,711105,HOWRAH,WEST BENGAL
Howrah ,711309,HOWRAH,WEST BENGAL
Howrah ,711101,HOWRAH,WEST BENGAL
Howrah ,711306,HOWRAH,WEST BENGAL
Howrah ,711227,HOWRAH,WEST BENGAL
Howrah ,711107,HOWRAH,WEST BENGAL
Midnapore ,721304,MEDINIPUR WEST,WEST BENGAL
Purulia ,723156,PURULIA,WEST BENGAL
Tamluk ,721158,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721636,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721130,MEDINIPUR EAST,WEST BENGAL
2CBPO DV,900099,KOLKATA,WEST BENGAL
Hyderabad South East ,500027,HYDERABAD,TELANGANA
Kurnool ,518432,Nandyal,ANDHRA PRADESH
Kurnool ,518432,KURNOOL,ANDHRA PRADESH
Kurnool ,518222,KURNOOL,ANDHRA PRADESH
Nandyal ,518674,Nandyal,ANDHRA PRADESH
Proddatur ,516329,Y.S.R.,ANDHRA PRADESH
Tirupati ,517193,Tirupati,ANDHRA PRADESH
Tirupati ,517113,CHITTOOR,ANDHRA PRADESH
Tirupati ,517214,Tirupati,ANDHRA PRADESH
Tirupati ,517299,Annamayya,ANDHRA PRADESH
Tirupati ,517581,Tirupati,ANDHRA PRADESH
Tirupati ,517646,Tirupati,ANDHRA PRADESH
Bhimavaram ,534209,WEST GODAVARI,ANDHRA PRADESH
Bhimavaram ,534208,WEST GODAVARI,ANDHRA PRADESH
Bhimavaram ,534245,WEST GODAVARI,ANDHRA PRADESH
Bhimavaram ,534244,WEST GODAVARI,ANDHRA PRADESH
Bhimavaram ,534275,NA,NA
Bhimavaram ,534217,WEST GODAVARI,ANDHRA PRADESH
Eluru ,534416,WEST GODAVARI,ANDHRA PRADESH
Eluru ,534467,Eluru,ANDHRA PRADESH
Gudivada ,521329,KRISHNA,ANDHRA PRADESH
Gudivada ,521111,KRISHNA,ANDHRA PRADESH
Rajahmundry ,533348,Alluri Sitharama Raju,ANDHRA PRADESH
Khammam ,507315,KHAMMAM,TELANGANA
Khammam ,507103,BHADRADRI KOTHAGUDEM,TELANGANA
Machilipatnam ,521332,KRISHNA,ANDHRA PRADESH
Machilipatnam ,521356,KRISHNA,ANDHRA PRADESH
Narasaraopet ,522436,GUNTUR,ANDHRA PRADESH
Peddapalli ,505122,HANUMAKONDA,TELANGANA
Peddapalli ,505498,HANUMAKONDA,TELANGANA
Peddapalli ,505505,KARIMNAGAR,TELANGANA
Peddapalli ,505101,KARIMNAGAR,TELANGANA
Sangareddy ,502345,VIKARABAD,TELANGANA
Sangareddy ,502294,SANGAREDDY,TELANGANA
Sangareddy ,502290,SANGAREDDY,TELANGANA
Suryapet ,508355,NALGONDA,TELANGANA
Karimnagar ,505528,RAJANNA SIRCILLA,TELANGANA
Mahabubnagar ,509339,MAHABUBNAGAR,TELANGANA
Mahabubnagar ,509409,MAHABUBNAGAR,TELANGANA
Medak ,502115,MEDAK,TELANGANA
Medak ,502336,SIDDIPET,TELANGANA
Medak ,502247,SIDDIPET,TELANGANA
Medak ,502247,NA,NA
Medak ,502303,MEDAK,TELANGANA
Medak ,531149,MEDAK,TELANGANA
Wanaparthy ,509401,NA,NA
Wanaparthy ,509105,WANAPARTHY,TELANGANA
Warangal ,506369,WARANGAL,TELANGANA
Hyderabad South East ,500005,HYDERABAD,TELANGANA
Hyderabad South East ,501359,RANGA REDDY,TELANGANA
Cuddapah ,516163,Y.S.R.,ANDHRA PRADESH
